"","acceptedNameUsage","accessRights","adm1","adm2","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","crawlId","created","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","locality","locationAccordingTo","locationID","lon","modified","month","municipality","nameAccordingTo","namePublishedInYear","nomenclaturalCode","nomenclaturalStatus","occurrenceID","occurrenceRemarks","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate"
"417",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","Nevada",NA,"PRESERVED_SPECIMEN",NA,"SCFS297","Pinopsida",194,"Sagehen Basin, On SE ridge of study plot on ridge N of station 1 mile up road to Independence Lake and 0.2 mi S on dirt track, California, Nevada, United States","VascularPlants",NA,NA,10,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,"1969-07-13T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1676220474","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?SCFS297&related=yes",1,NA,NA,"SCFS",NA,"US",1676220474,"Plantae",6,NA,"2018-03-02T06:34:01.440+0000","2018-02-03T08:32:58.431+0000","2017-10-29T00:04:07.509+0000",39.453425,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Sagehen Basin, On SE ridge of study plot on ridge N of station 1 mile up road to Independence Lake and 0.2 mi S on dirt track",NA,NA,-120.259125,NA,7,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?SCFS297&related=yes",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","R. Jockel","44","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?SCFS297&related=yes",NA,"https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,NA,5285053,NA,"SPECIES",NA,NA,NA,"1981 m","7 13 1969",NA,NA,1969,2018-03-05
"418",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","Lassen",NA,"PRESERVED_SPECIMEN",NA,"CAS-BOT-BC80047","Pinopsida",194,"Between Butte Lake and Cinder Cone, California, Lassen, United States","VascularPlants",NA,NA,1812,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"1969-08-07T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1657013948","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,"GoogleMaps via BerkeleyMapper (copied from CAS505572)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:CAS:BOT-BC:80047",1,NA,NA,"CAS-BOT-BC",NA,"US",1657013948,"Plantae",6,NA,"2018-03-02T06:36:58.711+0000","2018-02-04T17:05:34.062+0000","2018-01-31T09:58:31.236+0000",40.5563,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Between Butte Lake and Cinder Cone",NA,NA,-121.3117,NA,8,NA,NA,NA,NA,NA,"urn:catalog:CAS:BOT-BC:80047",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","John Thomas Howell","45886","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CAS-BOT-BC80047&related=yes",NA,NA,NA,NA,"Pinus washoensis Mason & Stockw.",NA,NA,"Pinus ponderosa",5285053,"washoensis",NA,NA,5285068,NA,"SPECIES",NA,NA,NA,NA,"1969-08-07",NA,NA,1969,2018-03-05
"419",NA,NA,"California","Lassen County",NA,"PRESERVED_SPECIMEN",NA,"80047","Pinopsida",194,"Between Butte Lake and Cinder Cone, California, Lassen County, United States, NORTH_AMERICA","BOT-BC",NA,"NORTH_AMERICA",1812,"United States",183,NA,NA,"f934f8e2-32ca-46a7-b2f8-b032a4740454",NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"1969-08-07T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1426165589","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,NA,NA,"With P. [Jeffreyi] jeffreyi","Plantae; Coniferophyta; Pinopsida; Pinales; Pinaceae","North America; United States; California; Lassen County",NA,NA,NA,NA,NA,NA,"urn:catalog:CAS:BOT-BC:80047",NA,NA,NA,"CAS",NA,"US",1426165589,"Plantae",6,"en","2018-03-05T19:01:01.288+0000","2018-02-03T14:11:37.481+0000","2017-06-19T18:36:04.074+0000",40.5563,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","Between Butte Lake and Cinder Cone",NA,NA,-121.3117,"2011-06-15T09:02:33.000+0000",8,NA,NA,NA,"ICBN",NA,"urn:catalog:CAS:BOT-BC:80047","With letter from J. R. Haller.","Pinales",640,NA,"urn:catalog:CAS:BOT:501967 | CAS 501967",NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","66522820-055c-11d8-b84e-b8a03c50a862","Howell, John Thomas","45886",NA,NA,NA,NA,NA,"Pinus washoensis Mason & Stockw.",NA,NA,"Pinus ponderosa",5285053,"washoensis","219",NA,5285068,NA,"SPECIES",NA,"PhysicalObject",NA,NA,"Aug. 7, 1969",NA,NA,1969,2018-03-05
"420",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","Siskiyou",NA,"PRESERVED_SPECIMEN",NA,"HSC29676","Pinopsida",194,"Marble Mtn. Wilderness Area, ridge between Abbott\'s Lake and Lake of the Island, California, Siskiyou, United States","VascularPlants",NA,NA,75,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"1968-09-04T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1662346601","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,"GoogleMaps via BerkeleyMapper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?HSC29676&related=yes",1,NA,NA,"HSC",NA,"US",1662346601,"Plantae",6,NA,"2018-03-02T06:32:40.521+0000","2018-02-02T21:38:22.519+0000","2017-10-29T00:02:31.879+0000",41.4183,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Marble Mtn. Wilderness Area, ridge between Abbott\'s Lake and Lake of the Island",NA,NA,-123.1773,NA,9,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?HSC29676&related=yes",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","Frederick W. Oettinger,","701","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?HSC29676&related=yes",NA,"https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,NA,5285053,NA,"SPECIES",NA,NA,NA,"2134 m","4-Sep-1968",NA,NA,1968,2018-03-05
"421",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","Tehama",NA,"PRESERVED_SPECIMEN",NA,"UCSB2769","Pinopsida",194,"Along road 13 miles northwest of Paskenta, South Yolla Bolly Mtns., California, Tehama, United States","VascularPlants",NA,NA,275,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"1968-09-10T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1662199123","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,"GoogleMaps via BerkeleyMapper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f8d052e6-1a5d-11e3-b49f-525400a0a001",1,NA,NA,"UCSB",NA,"US",1662199123,"Plantae",6,NA,"2018-03-02T06:31:29.209+0000","2018-02-02T21:37:50.357+0000","2017-10-05T09:59:39.617+0000",39.91286,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Along road 13 miles northwest of Paskenta, South Yolla Bolly Mtns.",NA,NA,-122.683,NA,9,NA,NA,NA,NA,NA,"f8d052e6-1a5d-11e3-b49f-525400a0a001",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","Dieter Wilken, John Haller, A. Langford","4763","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCSB2769&related=yes",NA,"https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,NA,5285053,NA,"SPECIES",NA,NA,NA,"1188 m","1968-09-10",NA,NA,1968,2018-03-05
"422",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","Siskiyou",NA,"PRESERVED_SPECIMEN",NA,"RSA237359","Pinopsida",194,"On a northwest-tending ridge from the peak between Abbotts Lake and Lake of the Island---just below the peak. The Salmon Mountains. High Lake Basins in the vicinity of English Peak. Marble Mountain Wilderness Area., California, Siskiyou, United States","VascularPlants",NA,NA,75,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"1968-09-04T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1022607876","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,"GoogleMaps via BerkeleyMapper (copied from HSC29676)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7ba1c127-baa1-4821-8aec-17ca3fe5c236",1,NA,NA,"RSA",NA,"US",1022607876,"Plantae",6,NA,"2018-03-02T06:29:00.273+0000","2018-02-04T21:33:43.551+0000","2018-01-31T09:34:08.878+0000",41.4183,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","On a northwest-tending ridge from the peak between Abbotts Lake and Lake of the Island---just below the peak. The Salmon Mountains. High Lake Basins in the vicinity of English Peak. Marble Mountain Wilderness Area.",NA,NA,-123.1773,NA,9,NA,NA,NA,NA,NA,"7ba1c127-baa1-4821-8aec-17ca3fe5c236",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","Frederick W. Oettinger","701","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?RSA237359&related=yes",NA,NA,NA,NA,"Pinus washoensis Mason & Stockw.",NA,NA,"Pinus ponderosa",5285053,"washoensis",NA,NA,5285068,NA,"SPECIES",NA,NA,NA,"2134m","1968-09-04",NA,NA,1968,2018-03-05
"423",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","Santa Barbara",NA,"PRESERVED_SPECIMEN",NA,"UCSB3167","Pinopsida",194,"Near top of San Rafael Mt. ca. 4 1/2 mi. ESE of Cachuma Saddle Station; San Rafael Mtns., California, Santa Barbara, United States","VascularPlants",NA,NA,1000,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"1967-01-15T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1662199152","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,"Terrain Nav. v. 8.7 (copied from SBBG11736)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f8d0651a-1a5d-11e3-b49f-525400a0a001",1,NA,NA,"UCSB",NA,"US",1662199152,"Plantae",6,NA,"2018-03-02T06:31:29.262+0000","2018-02-02T21:37:50.381+0000","2017-10-05T09:59:39.625+0000",34.7109369339813,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Near top of San Rafael Mt. ca. 4 1/2 mi. ESE of Cachuma Saddle Station; San Rafael Mtns.",NA,NA,-119.813682688624,NA,1,NA,NA,NA,NA,NA,"f8d0651a-1a5d-11e3-b49f-525400a0a001",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","James McPherson","226","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCSB3167&related=yes",NA,"https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,NA,5285053,NA,"SPECIES",NA,NA,NA,"1950 m","1967-01-15",NA,NA,1967,2018-03-05
"424",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","Santa Barbara",NA,"PRESERVED_SPECIMEN",NA,"UCSB51431","Pinopsida",194,"7.8 miles above Cachuma Saddle on Figueroa Mountain Rd., San Rafael Mountains, California, Santa Barbara, United States","VascularPlants",NA,NA,1000,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"1967-04-08T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1662199213","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,"Baldwin et al. (2017), Master spatial file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f8d05dea-1a5d-11e3-b49f-525400a0a001",1,NA,NA,"UCSB",NA,"US",1662199213,"Plantae",6,NA,"2018-03-02T06:31:29.231+0000","2018-02-02T21:37:50.329+0000","2017-10-29T00:00:59.622+0000",34.75,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","7.8 miles above Cachuma Saddle on Figueroa Mountain Rd., San Rafael Mountains",NA,NA,-120,NA,4,NA,NA,NA,NA,NA,"f8d05dea-1a5d-11e3-b49f-525400a0a001",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","Pat Burns","59","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCSB51431&related=yes",NA,"https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,NA,5285053,NA,"SPECIES",NA,NA,NA,"1310 m","1967-04-08",NA,NA,1967,2018-03-05
"425",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","Santa Barbara",NA,"PRESERVED_SPECIMEN",NA,"UCSB51426","Pinopsida",194,"7.8 miles above Cachuma Saddle on Figueroa Mountain Rd.; San Rafael Mountains, California, Santa Barbara, United States","VascularPlants",NA,NA,1000,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"1967-04-08T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1662199196","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,"Baldwin et al. (2017), Master spatial file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f8d05660-1a5d-11e3-b49f-525400a0a001",1,NA,NA,"UCSB",NA,"US",1662199196,"Plantae",6,NA,"2018-03-02T06:31:29.314+0000","2018-02-02T21:37:50.292+0000","2017-10-29T00:00:59.651+0000",34.75,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","7.8 miles above Cachuma Saddle on Figueroa Mountain Rd.; San Rafael Mountains",NA,NA,-120,NA,4,NA,NA,NA,NA,NA,"f8d05660-1a5d-11e3-b49f-525400a0a001",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","Pat Burns","60","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCSB51426&related=yes",NA,"https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,NA,5285053,NA,"SPECIES",NA,NA,NA,"1310 m","1967-04-08",NA,NA,1967,2018-03-05
"426",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","Napa",NA,"PRESERVED_SPECIMEN",NA,"SEINET267026","Pinopsida",194,"Clearly Reserves 7.2 miles NW of Pope Valley., California, Napa, United States","VascularPlants",NA,NA,4000,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,"1967-06-26T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1575213888","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,"Geolocate (copied from SEINET265704)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d650ab3c-5ebe-4ea1-8c16-cc397fa1e82b",1,NA,NA,"SEINET",NA,"US",1575213888,"Plantae",6,NA,"2018-03-02T06:30:44.453+0000","2018-02-04T21:49:07.776+0000","2017-10-29T00:00:03.164+0000",38.661097,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Clearly Reserves 7.2 miles NW of Pope Valley.",NA,NA,-122.505369,NA,6,NA,NA,NA,NA,NA,"d650ab3c-5ebe-4ea1-8c16-cc397fa1e82b",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","Royal D. Suttkus","673042","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?SEINET267026&related=yes",NA,"https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,NA,5285053,NA,"SPECIES",NA,NA,NA,NA,"6 26 1967",NA,NA,1967,2018-03-05
"427",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","Napa",NA,"PRESERVED_SPECIMEN",NA,"SEINET3221131","Pinopsida",194,"Clearly Reserves, 7.2 miles NW of Pope Valley., California, Napa, United States","VascularPlants",NA,NA,10000,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,"1967-06-26T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1575220711","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,"georef batch tool 2013-08-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03697fd6-3427-4f7f-a61f-05c36b57ae40",1,NA,NA,"SEINET",NA,"US",1575220711,"Plantae",6,NA,"2018-03-02T06:26:42.144+0000","2018-02-04T21:49:09.293+0000","2017-10-28T23:54:21.203+0000",38.678363,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Clearly Reserves, 7.2 miles NW of Pope Valley.",NA,NA,-122.532876,NA,6,NA,NA,NA,NA,NA,"03697fd6-3427-4f7f-a61f-05c36b57ae40",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","Royal D. Suttkus","67- 30 -42","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?SEINET3221131&related=yes",NA,"https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,NA,5285053,NA,"SPECIES",NA,NA,NA,NA,"6 26 1967",NA,NA,1967,2018-03-05
"428",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","Los Angeles",NA,"PRESERVED_SPECIMEN",NA,"CHSC5110","Pinopsida",194,"Charlton flat about 1 mi. from Angeles Crest Hwy., below parking area #12, Angeles National Forest, San Gabriel Mts., California, Los Angeles, United States","VascularPlants",NA,NA,412,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,"1967-07-16T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1662285956","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,"DMS conversion by CCH loading script",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CHSC5110&related=yes",1,NA,NA,"CHSC",NA,"US",1662285956,"Plantae",6,NA,"2018-03-02T06:32:08.589+0000","2018-02-02T21:38:08.701+0000","2017-10-05T10:03:57.889+0000",34.2944439991213,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Charlton flat about 1 mi. from Angeles Crest Hwy., below parking area #12, Angeles National Forest, San Gabriel Mts.",NA,NA,-118.013889,NA,7,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CHSC5110&related=yes",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","Mary MacArthur","95","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CHSC5110&related=yes",NA,"https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,NA,5285053,NA,"SPECIES",NA,NA,NA,"1524 m","1967-07-16",NA,NA,1967,2018-03-05
"429",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","Butte",NA,"PRESERVED_SPECIMEN",NA,"CHSC3901","Pinopsida",194,"Found ca. 17 mi. NE of Oroville on W side of Big Bald Rock and E side of Bald Rock Rd. where road turns off to campground., California, Butte, United States","VascularPlants",NA,NA,825,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,"1967-07-31T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1662275548","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,"DMS conversion by CCH loading script",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CHSC3901&related=yes",1,NA,NA,"CHSC",NA,"US",1662275548,"Plantae",6,NA,"2018-03-02T06:32:04.771+0000","2018-02-02T21:38:06.624+0000","2017-10-05T10:03:45.861+0000",39.6391669990729,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Found ca. 17 mi. NE of Oroville on W side of Big Bald Rock and E side of Bald Rock Rd. where road turns off to campground.",NA,NA,-121.369444,NA,7,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CHSC3901&related=yes",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","R. Carter","501","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CHSC3901&related=yes",NA,"https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,NA,5285053,NA,"SPECIES",NA,NA,NA,"1066 m","1967-07-31",NA,NA,1967,2018-03-05
"430",NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","California","Mono",NA,"PRESERVED_SPECIMEN",NA,"UCSB20951","Pinopsida",194,"Lone Tree Creek Canyon; White Mountains, California, Mono, United States","VascularPlants",NA,NA,500,"United States",109,NA,NA,"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,"1966-07-20T00:00:00.000+0000",NA,NA,"Pinaceae",3925,NA,NA,"United States","1662199192","Pinus","Pinus",2684241,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f8d047d8-1a5d-11e3-b49f-525400a0a001",1,NA,NA,"UCSB",NA,"US",1662199192,"Plantae",6,NA,"2018-03-02T06:31:29.169+0000","2018-02-02T21:37:50.388+0000","2017-10-05T09:59:39.661+0000",37.6426,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Lone Tree Creek Canyon; White Mountains",NA,NA,-118.3249,NA,7,NA,NA,NA,NA,NA,"f8d047d8-1a5d-11e3-b49f-525400a0a001",NA,"Pinales",640,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","fb702600-a84e-11de-978d-b8a03c50a862","Douglas Powell","2184","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCSB20951&related=yes",NA,"https://creativecommons.org/licenses/by-nd/4.0/",NA,NA,"Pinus ponderosa Douglas ex P.Lawson & C.Lawson",NA,NA,"Pinus ponderosa",5285053,"ponderosa",NA,NA,5285053,NA,"SPECIES",NA,NA,NA,"2133 m","1966-07-20",NA,NA,1966,2018-03-05
